label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,66,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,2,249,0,0,0,0,0,0,0,0,0,0,0,0,17,162,0,0,0,0,0,0,0,0,0,0,0,0,150,162,0,0,0,0,0,0,0,0,0,0,0,0,126,150,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,186,102,0,0,0,0,0,0,0,0,0,0,249,221,126,254,50,0,0,0,0,0,0,0,31,226,218,0,0,254,254,0,0,0,0,0,0,0,173,17,0,0,0,58,254,0,0,0,0,0,0,0,0,0,0,0,0,28,254,0,0,0,0,0,0,0,0,0,0,0,75,177,254,220,33,0,0,0,0,0,0,0,251,254,211,242,128,62,235,105,0,0,0,0,0,153,247,2,60,254,9,0,0,176,0,0,0,0,0,0,254,219,254,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,253,253,216,217,248,0,0,0,0,0,0,0,0,0,72,0,0,0,217,201,7,0,0,0,0,0,0,0,0,0,0,0,245,233,0,0,0,0,0,0,0,0,0,0,0,0,217,72,0,0,0,0,0,0,0,0,0,0,0,0,254,52,0,0,0,0,0,0,0,159,253,253,253,254,253,195,3,0,0,0,0,0,163,253,155,0,0,228,240,227,253,0,0,0,0,0,163,232,0,0,102,254,3,0,89,245,0,0,0,0,0,250,233,253,251,20,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,250,254,200,0,0,0,0,0,0,0,0,0,118,161,26,0,0,169,0,0,0,0,0,0,0,10,249,0,0,0,22,127,0,0,0,0,0,0,0,200,30,0,0,0,237,0,0,0,0,0,0,0,0,254,0,0,0,172,13,0,0,0,0,0,0,0,0,154,170,200,254,218,0,0,0,0,0,0,0,0,0,15,223,6,0,47,23,0,0,0,0,0,0,0,0,254,0,0,0,0,138,0,0,0,0,0,0,0,0,220,0,0,0,183,17,0,0,0,0,0,0,0,0,212,239,154,248,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,189,0,0,0,0,0,0,0,0,0,0,208,242,166,254,165,0,0,0,0,0,0,0,0,251,113,9,226,247,64,0,0,0,0,0,0,0,0,254,110,0,123,254,79,0,0,0,0,0,0,0,0,45,254,23,254,79,0,0,0,0,0,0,0,0,0,0,30,254,187,0,0,0,0,0,0,0,0,0,0,13,254,194,254,3,0,0,0,0,0,0,0,0,0,199,156,0,161,174,0,0,0,0,0,0,0,0,0,128,132,0,30,232,0,0,0,0,0,0,0,0,0,0,220,225,234,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,177,0,0,0,0,0,0,0,0,0,0,0,0,144,177,0,0,0,0,0,0,0,0,0,0,0,0,213,177,0,0,0,0,0,0,0,0,0,0,0,0,246,177,0,0,0,0,0,0,0,0,0,0,0,0,254,177,0,0,0,0,0,0,0,0,0,0,0,0,254,177,0,0,0,0,0,0,0,0,0,0,0,0,254,81,0,0,0,0,0,0,0,0,0,0,0,0,254,96,0,0,0,0,0,0,0,0,0,0,0,0,245,177,0,0,0,0,0,0,0,0,0,0,0,0,167,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,137,0,0,0,0,0,0,0,0,0,0,0,40,254,174,0,0,0,0,0,0,0,0,0,0,0,40,254,174,0,0,0,0,0,0,0,0,0,0,0,41,254,0,0,0,0,0,0,0,0,0,0,0,0,189,244,0,0,0,0,0,0,0,0,0,0,0,0,239,99,0,0,0,0,0,0,0,0,0,0,0,0,253,98,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,160,254,102,0,0,0,0,0,0,0,0,6,253,252,244,247,253,0,0,0,0,0,0,0,2,251,153,0,0,2,235,0,0,0,0,0,0,0,104,253,0,0,0,171,253,0,0,0,0,0,0,0,24,253,36,0,8,253,81,0,0,0,0,0,0,0,0,152,254,128,255,181,0,0,0,0,0,0,0,0,0,0,71,253,254,121,0,0,0,0,0,0,0,0,0,9,247,253,78,253,225,0,0,0,0,0,0,0,0,235,253,11,0,3,253,75,0,0,0,0,0,0,0,253,75,0,0,0,235,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,32,0,0,0,0,0,0,0,0,0,0,18,249,252,252,115,0,0,0,0,0,0,0,0,0,227,210,137,98,252,0,0,0,0,0,0,0,0,0,0,0,0,0,169,176,0,0,0,0,0,0,0,0,0,0,18,148,253,255,148,7,0,0,0,0,0,0,0,2,252,252,252,253,252,252,197,237,0,0,0,0,0,127,252,160,252,236,95,252,252,252,0,0,0,0,0,6,203,252,252,131,0,0,168,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,203,229,0,0,0,0,0,0,0,0,0,174,253,230,146,254,179,17,0,0,0,0,0,0,83,254,0,0,174,236,65,255,0,0,0,0,0,0,108,254,0,0,38,41,253,17,0,0,0,0,0,0,0,229,254,26,100,254,67,0,0,0,0,0,0,0,0,0,129,254,253,155,0,0,0,0,0,0,0,0,0,0,187,254,241,254,0,0,0,0,0,0,0,0,0,0,253,84,0,211,213,0,0,0,0,0,0,0,0,70,254,0,0,70,254,0,0,0,0,0,0,0,0,0,253,9,3,237,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,199,255,254,0,0,0,0,0,0,0,0,0,144,253,126,44,222,35,31,0,0,0,0,0,0,0,253,7,0,0,0,54,64,0,0,0,0,0,0,0,253,70,0,0,37,248,0,0,0,0,0,0,0,0,52,253,118,3,253,10,0,0,0,0,0,0,0,0,0,0,232,255,131,0,0,0,0,0,0,0,0,0,0,58,253,75,249,137,0,0,0,0,0,0,0,0,23,253,10,0,0,253,0,0,0,0,0,0,0,0,123,199,0,0,0,253,0,0,0,0,0,0,0,0,0,227,250,184,253,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,246,0,0,0,0,0,0,0,0,0,0,253,253,253,253,254,0,0,0,0,0,0,0,0,0,253,80,0,0,178,152,0,0,0,0,0,0,0,0,0,0,0,0,156,174,0,0,0,0,0,0,0,0,0,0,0,0,254,66,0,0,0,0,0,0,0,0,0,0,0,62,255,0,0,0,0,0,0,0,0,79,79,0,0,240,165,0,0,0,0,0,0,8,248,193,185,253,208,253,0,0,0,0,0,0,0,214,212,0,0,95,253,247,8,0,0,0,0,0,0,103,212,0,100,253,40,161,254,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,61,0,0,0,0,0,0,0,0,0,0,0,0,240,213,0,0,0,0,0,0,0,0,0,0,0,0,234,254,0,0,0,0,0,0,0,0,0,0,0,0,234,254,0,0,0,0,0,0,0,0,0,0,0,0,234,254,0,0,0,0,0,0,0,0,0,0,0,0,239,196,0,0,0,0,0,0,0,0,0,0,0,0,253,98,0,0,0,0,0,0,0,0,0,0,0,0,253,98,0,0,0,0,0,0,0,0,0,0,0,0,251,106,0,0,0,0,0,0,0,0,0,0,0,0,166,254,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,86,0,0,0,0,0,0,0,0,0,0,0,0,234,162,0,0,0,0,0,0,0,0,0,0,0,0,234,162,0,0,0,0,0,0,0,0,0,0,0,0,126,162,0,0,0,0,0,0,0,0,0,0,0,0,126,162,0,0,0,0,0,0,0,0,0,0,0,0,126,162,0,0,0,0,0,0,0,0,0,0,0,0,17,254,0,0,0,0,0,0,0,0,0,0,0,0,17,254,0,0,0,0,0,0,0,0,0,0,0,0,17,254,0,0,0,0,0,0,0,0,0,0,0,0,17,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,155,242,63,0,0,0,0,0,0,0,0,0,66,254,254,194,250,106,0,0,0,0,0,0,0,0,116,234,41,0,12,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,24,0,0,0,0,0,0,0,0,0,0,0,0,197,85,0,0,0,0,0,0,0,0,0,0,0,0,242,49,0,0,0,0,0,0,0,254,254,254,254,254,254,198,7,0,0,0,0,0,0,254,190,2,167,254,22,139,254,120,0,0,0,0,0,12,214,228,139,0,0,0,0,162,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,165,255,3,0,0,0,0,0,0,0,0,39,245,242,73,149,177,237,0,0,0,0,0,0,5,254,81,0,0,0,233,163,0,0,0,0,0,0,138,254,0,0,0,203,208,0,0,0,0,0,0,0,0,254,242,96,176,231,0,0,0,0,0,0,0,0,0,0,74,254,254,45,0,0,0,0,0,0,0,0,0,0,179,251,46,254,1,0,0,0,0,0,0,0,0,212,254,7,0,254,9,0,0,0,0,0,0,0,0,254,39,0,31,254,0,0,0,0,0,0,0,0,0,36,254,254,254,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,145,100,0,0,0,0,0,0,0,0,0,0,48,253,205,253,213,21,0,0,0,0,0,0,0,0,228,20,0,0,210,248,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,242,230,0,0,0,0,0,0,0,0,0,0,7,238,242,0,0,0,0,0,0,0,0,0,0,10,253,235,47,107,170,194,253,173,0,0,0,0,85,253,253,245,253,180,60,0,0,0,0,0,0,0,253,253,225,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,252,252,252,252,40,0,0,0,0,0,0,0,163,252,252,10,0,212,252,0,0,0,0,0,0,0,252,171,0,0,0,203,252,0,0,0,0,0,0,0,0,0,0,0,0,252,151,0,0,0,0,0,0,0,0,0,0,0,0,252,50,0,0,0,0,0,0,0,0,223,252,252,223,252,0,0,0,0,0,0,0,0,252,212,50,91,252,252,232,20,0,0,0,0,0,0,252,0,0,252,212,0,131,252,122,0,0,0,0,0,252,243,252,171,0,0,0,20,232,232,0,0,0,0,40,151,30,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,253,253,253,158,1,0,0,0,0,0,0,0,253,253,128,128,237,253,127,0,0,0,0,0,0,0,130,8,0,0,0,147,253,193,0,0,0,0,0,0,0,0,0,0,0,0,240,227,0,0,0,0,0,0,0,0,0,126,177,60,38,253,0,0,0,0,0,0,0,0,230,253,253,253,253,246,0,0,0,0,0,0,0,34,253,57,5,50,253,253,252,198,0,0,0,0,0,0,253,133,0,48,253,200,0,0,0,0,0,0,0,0,151,253,253,253,166,0,0,0,0,0,0,0,0,0,0,135,80,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,3,185,254,218,15,0,0,0,0,0,0,0,0,0,254,250,113,182,254,0,0,0,0,0,0,0,0,0,0,0,0,0,203,150,0,0,0,0,0,0,0,0,0,0,0,0,226,178,0,0,0,0,0,0,0,0,0,0,0,0,255,54,0,0,0,0,0,0,0,108,198,254,254,254,254,254,191,4,0,0,0,0,0,254,211,7,0,225,180,6,154,254,54,0,0,0,0,254,86,70,251,254,0,0,0,0,75,0,0,0,0,86,225,254,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,198,255,57,0,0,0,0,0,0,0,0,0,141,255,255,198,255,0,0,0,0,0,0,0,0,0,255,57,0,0,198,86,0,0,0,0,0,0,0,0,255,29,0,29,255,0,0,0,0,0,0,0,0,0,29,255,57,255,198,0,0,0,0,0,0,0,0,0,0,29,255,255,0,0,0,0,0,0,0,0,0,0,0,255,198,114,255,86,0,0,0,0,0,0,0,0,0,255,57,0,0,255,0,0,0,0,0,0,0,0,0,255,0,0,0,255,57,0,0,0,0,0,0,0,0,114,255,170,255,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,61,60,60,0,0,0,0,0,0,0,0,237,252,252,253,252,252,252,0,0,0,0,0,0,0,22,74,61,0,0,223,252,0,0,0,0,0,0,0,0,0,0,0,0,250,252,0,0,0,0,0,0,98,252,252,252,253,216,252,49,0,0,0,0,0,227,252,234,192,202,253,252,252,129,0,0,0,0,0,253,244,0,0,252,253,47,153,252,28,0,0,0,0,235,252,252,252,246,44,0,0,238,239,0,0,0,0,0,111,162,162,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,128,250,0,0,0,0,0,0,0,0,0,0,0,0,236,149,0,0,0,0,0,0,0,0,0,0,0,0,254,44,0,0,0,0,0,0,0,0,0,0,0,99,254,0,0,0,0,0,0,0,0,0,0,0,0,216,244,0,0,0,0,0,0,0,0,0,0,0,0,240,95,0,0,0,0,0,0,0,0,0,0,0,7,253,0,0,0,0,0,0,0,0,0,0,0,0,222,204,0,0,0,0,0,0,0,0,0,0,0,0,190,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,187,191,227,253,253,0,0,0,0,0,0,0,0,234,0,0,0,144,142,0,0,0,0,0,0,0,0,249,14,0,3,198,5,0,0,0,0,0,0,0,0,4,3,253,249,0,0,0,0,0,0,0,0,0,0,47,253,253,150,0,0,0,0,0,0,0,0,0,0,253,123,32,114,183,0,0,0,0,0,0,0,0,0,183,0,0,0,132,74,0,0,0,0,0,0,0,0,227,253,23,0,0,242,166,0,0,0,0,0,0,0,0,145,219,239,219,175,169,0,0,0,0,0,0,0,0,0,41,116,113,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,244,254,240,0,0,0,0,0,0,0,0,0,244,218,19,61,253,0,0,0,0,0,0,0,0,236,123,0,0,254,0,0,0,0,0,0,0,0,0,128,230,0,61,242,0,0,0,0,0,0,0,0,0,0,211,254,253,0,0,0,0,0,0,0,0,0,0,0,0,254,253,252,0,0,0,0,0,0,0,0,0,4,253,233,0,80,240,0,0,0,0,0,0,0,0,68,253,0,0,0,253,0,0,0,0,0,0,0,0,17,221,25,0,128,244,0,0,0,0,0,0,0,0,0,35,205,253,193,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,210,176,0,0,0,0,0,0,0,0,0,0,253,253,253,253,253,0,0,0,0,0,0,0,0,0,178,39,0,0,253,152,0,0,0,0,0,0,0,0,0,0,0,0,159,183,0,0,0,0,0,0,0,0,71,0,0,0,61,253,0,0,0,0,0,0,0,0,0,1,4,3,198,225,0,0,0,0,0,0,0,100,248,253,253,253,253,253,45,0,0,0,0,0,0,253,187,0,0,159,248,96,253,115,0,0,0,0,0,253,35,0,106,253,8,0,6,231,104,0,0,0,0,174,254,253,253,47,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,36,0,0,0,0,0,0,0,0,0,0,0,0,175,253,0,0,0,0,0,0,0,0,0,0,0,0,0,230,105,0,0,0,0,0,0,0,0,0,0,0,0,98,233,0,0,0,0,0,0,0,0,0,0,0,0,8,250,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,98,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,170,225,0,0,0,0,0,0,0,0,0,0,0,0,255,138,0,0,0,0,0,0,0,0,0,0,0,0,254,146,0,0,0,0,0,0,0,0,0,0,0,0,254,230,0,0,0,0,0,0,0,0,0,0,0,0,161,230,0,0,0,0,0,0,0,0,0,0,0,0,162,230,0,0,0,0,0,0,0,0,0,0,0,0,161,230,0,0,0,0,0,0,0,0,0,0,0,0,70,230,0,0,0,0,0,0,0,0,0,0,0,0,13,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,163,232,0,0,0,0,0,0,0,0,0,0,183,253,240,254,169,0,0,0,0,0,0,0,0,79,253,46,0,36,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,58,0,0,0,0,0,0,0,0,0,0,0,0,253,58,0,0,0,0,0,0,0,0,0,0,0,14,254,155,0,0,0,0,0,0,0,253,253,253,253,254,253,185,0,0,0,0,0,0,134,253,215,31,0,97,253,253,151,0,0,0,0,0,55,253,0,0,73,254,171,68,253,110,0,0,0,0,0,226,253,253,253,95,0,0,9,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,232,252,250,81,0,0,0,0,0,0,0,0,18,164,11,0,165,249,0,0,0,0,0,0,0,0,6,0,0,0,43,236,0,0,0,0,0,0,0,0,0,0,0,0,218,160,0,0,0,0,0,0,0,0,0,0,0,174,247,0,0,0,0,0,0,8,232,253,252,252,188,252,9,0,0,0,0,0,0,252,42,0,9,246,252,252,150,115,211,0,0,0,0,252,252,253,252,124,0,0,125,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,191,0,0,0,0,0,0,0,0,0,0,0,0,161,197,0,0,0,0,0,0,0,0,0,0,0,0,43,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,38,0,0,0,0,0,0,0,0,0,0,0,0,253,55,0,0,0,0,0,0,0,0,0,0,0,0,233,92,0,0,0,0,0,0,0,0,0,0,0,0,186,241,0,0,0,0,0,0,0,0,0,0,0,0,63,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,19,0,0,0,0,0,0,0,0,0,0,0,0,226,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,10,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,217,9,0,0,0,0,0,0,0,0,0,0,0,0,253,18,0,0,0,0,0,0,0,0,0,0,0,0,227,18,0,0,0,0,0,0,0,0,0,0,0,0,253,18,0,0,0,0,0,0,0,0,0,0,0,0,207,18,0,0,0,0,0,0,0,0,0,0,0,0,217,18,0,0,0,0,0,0,0,0,0,0,0,0,148,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,81,97,2,0,0,0,0,0,0,0,0,2,237,254,181,56,178,0,0,0,0,0,0,0,0,87,242,33,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,38,117,0,0,0,0,0,0,0,0,0,0,0,0,130,117,0,0,0,0,0,0,0,0,0,0,0,0,130,33,0,16,109,0,0,0,0,0,230,248,241,254,254,254,254,254,165,0,0,0,0,227,254,207,156,100,128,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
