label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,0,0,0,0,0,0,0,0,0,0,0,128,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,128,0,0,0,0,0,0,0,0,0,0,0,191,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,244,0,0,0,0,0,0,0,0,0,0,0,0,0,138,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,34,253,0,0,0,0,0,0,0,0,0,0,0,0,221,227,0,0,0,0,0,0,0,0,0,0,13,23,255,25,0,0,0,0,0,0,0,0,0,253,176,253,233,0,0,0,0,0,0,0,0,0,210,117,245,187,114,253,253,155,0,0,0,0,0,0,57,253,90,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,102,0,0,0,0,0,0,0,0,0,0,0,0,51,203,0,0,0,0,0,0,0,0,0,0,0,0,233,253,0,0,0,0,0,0,0,0,0,0,0,0,213,213,0,0,0,0,0,0,0,0,0,0,0,0,152,203,0,0,0,0,0,0,0,0,0,0,0,0,152,203,0,0,0,0,0,0,0,0,0,0,0,0,51,243,0,0,0,0,0,0,0,0,0,0,0,0,51,253,0,0,0,0,0,0,0,0,0,0,0,0,71,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,252,252,252,252,189,0,0,0,0,0,0,0,0,252,252,139,39,33,214,0,0,0,0,0,0,0,213,252,225,0,0,96,252,252,0,0,0,0,0,0,213,252,0,98,252,252,246,34,0,0,0,0,0,0,213,252,252,252,252,139,0,0,0,0,0,0,0,0,250,252,252,252,13,0,0,0,0,0,0,0,0,149,252,252,158,0,0,0,0,0,0,0,0,0,0,242,252,252,0,0,0,0,0,0,0,0,0,0,0,96,252,252,10,0,0,0,0,0,0,0,0,0,0,0,0,31,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,254,248,0,0,0,0,0,0,0,0,0,0,0,0,0,254,114,0,0,0,0,0,0,0,0,0,0,0,0,32,254,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,30,254,254,254,235,0,0,0,0,0,0,0,0,0,245,0,105,0,0,0,0,0,0,0,0,0,0,154,46,213,0,0,0,0,0,0,0,0,0,0,0,70,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,196,0,0,0,0,0,0,0,0,0,0,0,0,101,238,254,0,0,0,0,0,0,0,0,0,0,0,0,0,200,59,0,0,0,0,0,0,0,0,0,0,0,0,254,7,0,0,0,0,0,0,0,0,0,0,0,83,246,0,0,0,0,0,0,0,0,0,0,0,0,255,20,0,0,0,0,0,0,0,0,0,0,0,218,114,0,0,0,0,0,0,0,0,0,0,0,192,221,0,0,0,0,0,0,0,0,0,0,0,95,254,215,132,236,105,0,0,0,0,0,0,0,0,254,254,210,126,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,254,48,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,59,112,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,122,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,204,254,254,21,0,0,0,0,0,0,0,0,206,241,45,7,254,229,0,0,0,0,0,0,0,0,0,0,0,3,254,85,0,0,0,0,0,0,0,0,0,0,0,252,145,0,0,0,0,0,0,0,0,0,0,0,164,254,18,0,0,0,0,0,0,0,0,0,0,0,254,126,0,0,0,0,0,0,0,0,0,0,0,204,254,0,0,0,0,0,0,0,0,0,0,0,85,254,254,211,254,254,91,0,0,0,0,0,0,0,254,254,254,182,36,0,0,0,0,0,0,0,0,0,223,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,131,254,148,0,0,0,0,0,0,0,0,0,0,206,103,222,246,0,0,0,0,0,0,0,0,0,0,136,195,254,56,0,0,0,0,0,0,0,0,0,0,35,253,254,0,0,0,0,0,0,0,0,0,0,0,63,253,188,0,0,0,0,0,0,0,0,0,0,0,245,253,254,43,0,0,0,0,0,0,0,0,0,0,253,224,22,253,0,0,0,0,0,0,0,0,0,0,253,130,0,253,4,0,0,0,0,0,0,0,0,0,253,158,250,152,0,0,0,0,0,0,0,0,0,0,22,253,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,253,128,0,0,0,0,0,0,0,0,0,0,253,252,252,252,246,0,0,0,0,0,0,0,0,0,112,87,0,0,252,203,0,0,0,0,0,0,0,0,0,0,0,0,3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,55,0,0,0,0,0,0,0,0,0,0,0,92,255,56,0,0,0,0,0,0,73,198,57,57,19,252,253,0,0,0,0,0,0,0,169,253,252,252,252,252,112,0,0,0,0,0,0,0,19,253,252,252,252,252,253,50,0,0,0,0,0,0,0,84,230,223,84,242,253,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,175,0,0,0,0,0,0,0,0,0,220,254,231,33,105,235,0,0,0,0,0,0,213,254,116,6,0,0,61,254,0,0,0,0,0,0,236,0,0,0,0,106,246,37,0,0,0,0,0,0,76,162,0,56,254,95,0,0,0,0,0,0,0,0,0,254,243,209,0,0,0,0,0,0,0,0,0,0,167,214,231,0,0,0,0,0,0,0,0,0,0,119,103,0,69,75,0,0,0,0,0,0,0,0,0,119,105,0,0,187,6,0,0,0,0,0,0,0,0,0,238,250,138,255,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,231,253,0,0,0,0,0,0,0,0,0,0,0,0,169,254,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,253,255,0,0,0,0,0,0,0,0,0,0,0,0,252,253,21,0,0,0,0,0,0,0,0,0,0,0,99,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,254,253,23,0,0,0,0,0,0,0,0,0,153,249,0,253,165,0,0,0,0,0,0,0,0,177,253,107,0,253,53,0,0,0,0,0,0,0,0,253,253,143,254,253,144,9,0,0,0,0,0,0,0,225,253,253,254,120,253,80,0,0,0,0,0,0,0,68,253,191,0,0,194,80,0,0,0,0,0,0,0,217,219,0,0,0,253,80,0,0,0,0,0,0,0,253,213,0,54,253,239,0,0,0,0,0,0,0,0,253,238,253,255,229,0,0,0,0,0,0,0,0,0,32,253,246,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,253,0,0,0,0,0,0,0,0,0,0,0,0,146,253,0,0,0,0,0,0,0,0,0,0,0,0,146,253,0,0,0,0,0,0,0,0,0,0,0,0,252,253,17,0,0,0,0,0,0,0,0,0,0,0,252,253,26,0,0,0,0,0,0,0,0,0,0,0,252,253,26,0,0,0,0,0,0,0,0,0,0,0,236,253,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,241,253,26,0,0,0,0,0,0,0,0,0,0,0,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,253,164,145,28,0,0,0,0,0,0,0,0,115,207,32,189,0,224,214,2,0,0,0,0,0,0,218,0,0,0,0,0,66,234,0,0,0,0,0,0,64,207,3,0,0,0,0,225,47,0,0,0,0,0,0,84,253,253,92,0,124,253,0,0,0,0,0,0,0,120,203,243,199,253,124,0,0,0,0,0,0,0,213,35,0,0,0,40,253,0,0,0,0,0,0,0,205,21,0,0,0,0,182,18,0,0,0,0,0,0,0,242,114,0,11,128,227,0,0,0,0,0,0,0,0,0,124,201,254,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,161,0,0,0,0,0,0,0,0,0,0,0,0,108,245,0,0,0,0,0,0,0,0,0,0,0,0,148,223,0,0,0,0,0,0,0,0,0,0,0,0,148,223,0,0,0,0,0,0,0,0,0,0,0,0,148,223,0,0,0,0,0,0,0,0,0,0,0,0,137,223,0,0,0,0,0,0,0,0,0,0,0,0,59,223,0,0,0,0,0,0,0,0,0,0,0,0,59,242,0,0,0,0,0,0,0,0,0,0,0,0,38,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,254,0,0,0,0,0,0,0,0,0,0,0,0,45,254,0,0,0,0,0,0,0,0,0,0,0,0,49,254,0,0,0,0,0,0,0,0,0,0,0,0,159,254,0,0,0,0,0,0,0,0,0,0,0,0,235,251,0,0,0,0,0,0,0,0,0,0,0,0,254,237,0,0,0,0,0,0,0,0,0,0,0,0,254,69,0,0,0,0,0,0,0,0,0,0,0,72,254,0,0,0,0,0,0,0,0,0,0,0,0,82,254,0,0,0,0,0,0,0,0,0,0,0,0,161,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,254,99,0,0,0,0,0,0,0,0,0,246,253,253,253,253,0,0,0,0,0,0,0,0,0,253,253,0,66,253,0,0,0,0,0,0,0,0,0,203,253,241,20,38,85,215,0,0,0,0,0,0,0,0,92,253,253,253,253,246,0,0,0,0,0,0,0,0,0,253,253,253,55,0,0,0,0,0,0,0,0,0,154,253,243,253,0,0,0,0,0,0,0,0,0,0,222,203,203,253,0,0,0,0,0,0,0,0,0,0,235,168,253,201,0,0,0,0,0,0,0,0,0,0,92,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,64,255,255,0,0,191,64,0,0,0,0,0,0,0,255,64,0,0,0,0,255,0,0,0,0,0,0,0,255,0,0,0,0,128,191,0,0,0,0,0,0,0,128,0,0,0,0,255,64,0,0,0,0,0,0,0,0,0,0,64,191,255,0,0,0,0,0,0,0,0,0,128,255,255,255,255,128,0,0,0,0,0,0,0,0,255,0,255,191,0,255,128,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,191,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,149,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,36,149,0,0,0,0,0,0,0,0,0,0,0,0,27,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,254,153,9,0,0,0,0,0,0,0,0,0,0,0,127,241,253,110,0,0,0,0,0,0,0,0,0,0,0,0,214,253,0,0,0,0,0,0,0,0,0,0,0,2,253,235,0,0,0,0,0,0,0,0,0,0,0,242,253,7,0,0,0,0,0,0,0,0,0,0,242,253,97,0,0,0,0,0,0,0,0,0,0,228,253,117,0,0,0,0,0,0,0,0,0,0,213,253,154,0,0,0,0,0,0,0,0,0,0,151,253,208,0,15,35,134,188,0,0,0,0,0,0,0,208,253,254,253,253,231,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,200,218,146,0,0,0,0,0,0,0,0,0,29,253,147,152,254,226,0,0,0,0,0,0,0,0,61,0,0,0,0,167,162,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,98,21,0,0,0,0,0,0,0,0,0,0,50,98,158,0,0,0,0,0,0,0,0,0,0,212,254,253,254,9,0,0,0,0,0,0,0,0,8,254,0,29,255,254,37,0,0,0,0,0,0,0,0,253,254,253,0,214,254,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,64,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,128,0,0,0,0,0,0,0,0,0,0,0,0,255,64,0,0,0,0,0,0,0,0,0,0,0,0,255,128,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,189,0,0,0,0,0,0,0,0,0,0,0,144,253,3,0,241,241,0,0,0,0,0,0,0,0,253,41,0,246,101,10,0,0,0,0,0,0,0,148,175,0,100,253,0,0,0,0,0,0,0,0,0,253,188,244,253,253,67,0,0,0,0,0,0,0,0,253,253,194,253,206,253,23,0,0,0,0,0,0,0,0,0,0,253,0,170,227,0,0,0,0,0,0,0,0,0,0,253,0,35,253,0,0,0,0,0,0,0,0,0,0,114,232,10,253,0,0,0,0,0,0,0,0,0,0,0,144,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,252,232,0,0,0,0,0,0,0,0,0,120,253,233,87,253,0,0,0,0,0,0,0,0,194,192,36,0,227,215,0,0,0,0,0,0,0,0,0,0,0,149,253,4,0,0,0,0,0,0,0,0,0,0,10,253,4,0,0,0,0,0,0,0,0,0,0,55,253,56,0,0,0,0,0,0,0,0,0,0,48,253,53,0,0,0,0,0,0,0,0,0,0,23,253,99,0,0,0,0,0,0,0,0,0,0,26,253,146,0,16,66,31,66,66,0,0,0,0,0,154,253,253,253,253,253,253,253,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,252,252,81,0,0,0,0,0,0,0,0,0,0,0,68,252,253,42,0,0,0,0,0,0,0,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,29,0,0,253,252,0,0,0,0,0,0,0,0,4,252,252,206,253,252,0,0,0,0,0,0,0,0,157,252,221,252,253,118,0,0,0,0,0,0,0,0,0,252,252,252,253,198,0,0,0,0,0,0,0,0,0,0,36,16,83,252,244,229,0,0,0,0,0,0,0,0,0,0,0,11,160,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,247,254,254,250,0,0,0,0,0,0,0,0,128,254,56,0,0,198,64,0,0,0,0,0,0,0,7,10,0,0,8,254,29,0,0,0,0,0,0,0,0,0,0,56,254,169,0,0,0,0,0,0,0,0,0,23,249,254,132,0,0,0,0,0,0,0,0,0,220,254,209,8,0,0,0,0,0,0,0,0,0,254,210,5,0,0,0,0,0,0,0,0,0,0,0,254,212,185,168,185,218,201,254,254,241,0,0,0,0,50,245,163,163,163,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,152,254,193,0,0,0,0,0,0,0,0,0,0,254,102,0,31,254,82,0,0,0,0,0,0,0,0,51,234,0,254,123,0,0,0,0,0,0,0,0,0,0,254,254,123,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,214,82,193,123,0,0,0,0,0,0,0,0,0,173,224,0,0,234,0,0,0,0,0,0,0,0,0,254,0,0,0,254,0,0,0,0,0,0,0,0,52,102,0,0,52,224,0,0,0,0,0,0,0,0,0,255,214,254,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,0,0,0,0,0,0,0,0,0,0,0,0,188,121,0,0,0,0,0,0,0,0,0,0,0,0,188,111,0,0,0,0,0,0,0,0,0,0,0,0,253,178,0,0,0,0,0,0,0,0,0,0,0,0,188,221,0,0,0,0,0,0,0,0,0,0,0,0,253,221,0,0,0,0,0,0,0,0,0,0,0,0,253,111,0,0,0,0,0,0,0,0,0,0,0,0,202,247,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,254,177,161,246,0,0,0,0,0,0,0,0,153,156,0,0,0,0,186,9,0,0,0,0,0,0,254,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,195,240,170,13,0,0,0,0,0,0,0,0,0,248,0,132,207,142,0,0,0,0,0,0,0,0,19,238,170,29,0,99,176,0,0,0,0,0,0,0,0,23,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,255,60,0,0,0,0,0,0,0,0,0,0,0,253,177,253,60,0,0,0,0,0,0,0,0,0,0,201,0,170,254,0,0,0,0,0,0,0,0,0,0,0,0,57,253,0,0,0,0,0,0,0,0,0,0,0,0,170,191,0,0,0,0,0,0,0,0,0,0,0,0,253,6,0,0,0,0,0,0,0,0,0,0,7,254,75,0,0,0,0,0,0,0,0,0,0,0,235,177,0,0,0,0,0,0,0,0,0,0,7,254,126,0,19,79,166,242,38,0,0,0,0,0,169,253,253,253,196,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,0,0,0,0,0,255,128,0,0,0,0,0,0,0,0,0,0,0,0,255,191,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,0,0,0,0,0,64,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,192,217,253,188,0,0,0,0,0,0,0,163,22,0,0,0,0,205,212,0,0,0,0,0,0,0,0,0,0,0,0,0,246,66,0,0,0,0,0,0,0,0,0,0,0,0,125,250,0,0,0,0,0,0,0,15,156,253,253,156,22,253,0,0,0,0,0,0,14,242,109,45,22,122,253,243,0,0,0,0,0,0,187,181,0,0,0,0,242,158,0,0,0,0,0,0,187,187,0,0,0,220,235,11,0,0,0,0,0,0,0,253,150,75,238,252,4,0,0,0,0,0,0,0,0,14,175,253,134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,252,252,206,252,55,0,0,0,0,0,0,0,10,192,9,0,0,243,59,0,0,0,0,0,0,0,0,0,0,0,53,252,0,0,0,0,0,0,0,0,0,0,0,0,252,102,0,0,0,0,0,0,0,0,0,0,0,49,252,0,0,0,0,0,0,0,0,0,0,0,0,252,90,0,0,0,0,0,0,0,0,0,0,0,158,252,0,0,0,0,0,0,0,0,0,0,0,0,252,33,0,87,0,0,0,0,0,0,0,0,0,0,252,45,241,4,0,0,0,0,0,0,0,0,0,0,209,204,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
